Date,Platform,Followers,Posts,Likes,Shares,Comments,Engagement_Rate,Total_Engagement
2026-01-22,Instagram,83444,2,7477,1684,1703,0.05642626397390315,10864
2026-01-23,Instagram,83459,1,2966,800,661,0.054403786399181614,4427
2026-01-24,Instagram,83526,1,2826,652,519,0.04233768785613738,3997
2026-01-25,Instagram,83624,1,2126,563,591,0.0380279890923915,3280
2026-01-26,Instagram,83682,3,6267,1992,1516,0.04313890969990384,9775
2026-01-27,Instagram,83729,1,3942,526,774,0.05667043857070253,5242
2026-01-28,Instagram,83784,2,4230,1128,916,0.03796421690299469,6274
2026-01-29,Instagram,83847,2,8998,1681,1567,0.07488729415611803,12246
2026-01-30,Instagram,83905,4,10929,1829,2274,0.04902082137144648,15032
2026-01-31,Instagram,84852,0,0,0,0,0.05356954078956899,0
2026-02-01,Instagram,84941,0,0,0,0,0.035334547275074284,0
2026-02-02,Instagram,85002,2,4700,1044,923,0.03521253902673384,6667
2026-02-03,Instagram,85077,1,2481,504,561,0.037658533031050885,3546
2026-02-04,Instagram,85087,3,13035,2518,1953,0.06506987969583362,17506
2026-02-05,Instagram,85175,2,7729,1809,1267,0.06184629893518755,10805
2026-02-06,Instagram,85192,2,5901,1257,1361,0.04279900799601158,8519
2026-02-07,Instagram,85210,0,0,0,0,0.06534861284655684,0
2026-02-08,Instagram,85296,0,0,0,0,0.05815227018047762,0
2026-02-09,Instagram,85350,4,13818,2677,2895,0.06365588447832397,19390
2026-02-10,Instagram,85431,1,2365,546,712,0.04466002511971334,3623
2026-02-11,Instagram,85456,1,2894,528,791,0.055282385869548735,4213
2026-02-12,Instagram,85461,4,13588,2826,3038,0.050311950577455515,19452
2026-02-13,Instagram,85464,2,5911,1009,1485,0.04587784157673796,8405
2026-02-14,Instagram,85492,0,0,0,0,0.06045497126133498,0
2026-02-15,Instagram,85550,0,0,0,0,0.06278563835574912,0
2026-02-16,Instagram,85647,3,12450,2764,2740,0.06147875779175475,17954
2026-02-17,Instagram,85663,2,4258,1222,1006,0.042508896227690086,6486
2026-02-18,Instagram,85705,3,7646,1725,1452,0.05229384905613389,10823
2026-02-19,Instagram,85784,3,11342,2801,1959,0.07016743090404991,16102
2026-02-20,Instagram,85849,4,13775,3935,3916,0.061673895652226335,21626
2026-02-21,Instagram,85882,1,3348,802,739,0.04801162473446992,4889
2026-02-22,Instagram,85889,0,0,0,0,0.06879485391020916,0
2026-02-23,Instagram,85901,4,11193,1791,2297,0.038796717472866796,15281
2026-02-24,Instagram,85908,4,18496,4502,2929,0.06726660212107266,25927
2026-02-25,Instagram,86001,1,2125,367,336,0.036614033074387986,2828
2026-02-26,Instagram,86096,4,13264,2654,2265,0.04941707308565945,18183
2026-02-27,Instagram,86195,2,6590,1120,1832,0.061173680219708794,9542
2026-02-28,Instagram,86288,0,0,0,0,0.05994972339456037,0
2026-03-01,Instagram,86352,1,3705,832,943,0.05978104800145213,5480
2026-03-02,Instagram,86645,1,3661,983,876,0.058477460262356284,5520
2026-03-03,Instagram,86687,1,3462,639,573,0.05269175221804541,4674
2026-03-04,Instagram,86725,4,16744,3852,2772,0.05887407507551038,23368
2026-03-05,Instagram,86805,2,6031,1895,1882,0.05610709864886781,9808
2026-03-06,Instagram,86863,2,8318,1794,1677,0.0609803571882979,11789
2026-03-07,Instagram,86946,0,0,0,0,0.03713391987955591,0
2026-03-08,Instagram,87033,1,3578,521,651,0.04992490473689535,4750
2026-03-09,Instagram,87118,1,4120,891,708,0.06263535906203292,5719
2026-03-10,Instagram,87210,2,5309,1143,871,0.04124826274746488,7323
2026-03-11,Instagram,87295,2,7585,1821,1990,0.06320556582282254,11396
2026-03-12,Instagram,87338,2,4126,1278,1166,0.04178913714307693,6570
2026-03-13,Instagram,87346,1,4371,975,1053,0.06298558278488488,6399
2026-03-14,Instagram,87382,1,3435,696,585,0.056437403154084735,4716
2026-03-15,Instagram,87455,1,3228,951,797,0.0579042893152809,4976
2026-03-16,Instagram,87490,1,3386,563,553,0.058713607220324406,4502
2026-03-17,Instagram,87581,1,2654,725,838,0.051933405766127906,4217
2026-03-18,Instagram,87733,2,9186,1530,2253,0.0703165926607489,12969
2026-03-19,Instagram,87760,2,7604,2118,1617,0.07044373741252834,11339
2026-03-20,Instagram,87801,4,19778,2538,4377,0.06710561249411719,26693
2026-03-21,Instagram,87843,0,0,0,0,0.059905221343946324,0
2026-03-22,Instagram,87927,0,0,0,0,0.03749576274393109,0
2026-03-23,Instagram,88014,3,14273,3384,2013,0.06767895629087348,19670
2026-03-24,Instagram,88055,1,2574,550,557,0.05042390370053334,3681
2026-03-25,Instagram,88120,4,12036,2161,2275,0.05376428844190315,16472
2026-03-26,Instagram,88174,3,9003,1874,2077,0.04089102254208364,12954
2026-03-27,Instagram,88245,3,8881,2462,1870,0.052589619460316345,13213
2026-03-28,Instagram,88292,0,0,0,0,0.04697533494821393,0
2026-03-29,Instagram,88382,1,3256,481,539,0.04921278993895551,4276
2026-03-30,Instagram,88403,2,7158,1617,2177,0.06736094561166706,10952
2026-03-31,Instagram,88880,1,2134,544,484,0.04119701244573771,3162
2026-04-01,Instagram,89809,3,12169,1818,2437,0.05753633457935417,16424
2026-04-02,Instagram,89835,4,11911,3197,2572,0.05522035041559456,17680
2026-04-03,Instagram,89927,2,5716,1434,1299,0.054513372741760505,8449
2026-04-04,Instagram,89993,1,3519,871,893,0.06789524844741418,5283
2026-04-05,Instagram,90005,1,4151,950,1007,0.06400024305196476,6108
2026-04-06,Instagram,90049,2,8107,1919,2260,0.06948811894632755,12286
2026-04-07,Instagram,90058,2,10867,1859,1646,0.07457804523860227,14372
2026-04-08,Instagram,90157,2,7553,1469,1461,0.054575701496263555,10483
2026-04-09,Instagram,90165,2,8170,2253,1749,0.06852921684327203,12172
2026-04-10,Instagram,90218,3,8950,2261,1515,0.04812932422713358,12726
2026-04-11,Instagram,90244,0,0,0,0,0.04285676863488069,0
2026-04-12,Instagram,90277,0,0,0,0,0.058172578666477515,0
2026-04-13,Instagram,90277,3,10272,2544,1820,0.05710649071106993,14636
2026-04-14,Instagram,90474,1,3201,680,652,0.05783509667357905,4533
2026-04-15,Instagram,90505,3,9089,1501,2164,0.042313511194752684,12754
2026-04-16,Instagram,90593,2,9625,1575,1854,0.07379706101380765,13054
2026-04-17,Instagram,90685,4,16087,2738,3764,0.06690929053392856,22589
2026-04-18,Instagram,90755,0,0,0,0,0.06880483405984139,0
2026-04-19,Instagram,90821,0,0,0,0,0.04382017053742589,0
2026-04-20,Instagram,90904,2,4636,1517,1459,0.045529893860720455,7612
2026-04-21,Instagram,90923,4,16829,2593,3196,0.06009315740362712,22618
2026-04-22,Instagram,91016,4,10468,2656,3354,0.04904877549395124,16478
2026-04-23,Instagram,91050,3,6414,1236,1263,0.036602364762027786,8913
2026-04-24,Instagram,92200,4,18181,3866,4563,0.07133738207517502,26610
2026-04-25,Instagram,92298,0,0,0,0,0.04117968816019704,0
2026-04-26,Instagram,92388,0,0,0,0,0.07498230813001755,0
2026-04-27,Instagram,92477,2,4398,954,1049,0.041828334532499206,6401
2026-04-28,Instagram,92554,2,7512,1917,1547,0.0554232302983824,10976
2026-04-29,Instagram,92570,1,2925,551,787,0.05505102578502918,4263
2026-04-30,Instagram,92587,2,7731,1161,1043,0.05252714452993378,9935
2026-05-01,Instagram,92631,2,6146,1073,1669,0.052961550717205035,8888
2026-05-02,Instagram,92723,0,0,0,0,0.0394637199982899,0
2026-05-03,Instagram,92806,1,3652,653,803,0.050190060916772694,5108
2026-05-04,Instagram,92858,3,8655,1408,1850,0.04001945187196603,11913
2026-05-05,Instagram,92948,3,13179,2247,1783,0.05763126219363986,17209
2026-05-06,Instagram,93029,2,5266,1012,1162,0.03576621942205012,7440
2026-05-07,Instagram,93096,1,2712,444,791,0.04437702400046059,3947
2026-05-08,Instagram,93160,1,4721,741,920,0.06171471626803254,6382
2026-05-09,Instagram,93160,1,3755,1049,1101,0.06213999873170552,5905
2026-05-10,Instagram,93217,1,5031,852,855,0.07039420470784018,6738
2026-05-11,Instagram,93242,2,7718,2323,2311,0.07353441281784152,12352
2026-05-12,Instagram,93261,1,4677,743,757,0.059907581637991904,6177
2026-05-13,Instagram,93347,3,7308,1372,1452,0.038157576117862226,10132
2026-05-14,Instagram,93356,4,20988,3108,3537,0.0683828716102251,27633
2026-05-15,Instagram,93414,3,11671,2290,2419,0.07214522248461577,16380
2026-05-16,Instagram,93488,1,3309,1056,798,0.05880851336507499,5163
2026-05-17,Instagram,94792,1,3283,769,858,0.055060718414006664,4910
2026-05-18,Instagram,94832,1,4756,968,1149,0.06504708547816172,6873
2026-05-19,Instagram,94836,4,19824,2824,2712,0.06769631389224438,25360
2026-05-20,Instagram,94900,1,3077,586,582,0.04349789108781892,4245
2026-05-21,Instagram,94916,3,16248,3744,2670,0.07038347552918454,22662
2026-05-22,Instagram,94937,2,7565,1452,1446,0.06264223250957048,10463
2026-05-23,Instagram,95034,0,0,0,0,0.048684304834543765,0
2026-05-24,Instagram,95074,1,4339,801,914,0.06439703389579578,6054
2026-05-25,Instagram,95166,1,3250,644,535,0.04699768279108091,4429
2026-05-26,Instagram,95233,3,8079,2110,1540,0.03966332298222787,11729
2026-05-27,Instagram,95301,3,13689,3472,3289,0.06432000428890493,20450
2026-05-28,Instagram,95311,2,8177,2042,1549,0.05766421035621852,11768
2026-05-29,Instagram,95366,3,7743,2467,2435,0.0480717882343111,12645
2026-05-30,Instagram,95416,1,2697,548,432,0.039178180724006056,3677
2026-05-31,Instagram,95436,0,0,0,0,0.07422272908242894,0
2026-06-01,Instagram,95534,3,10528,3039,2828,0.0645546670853213,16395
2026-06-02,Instagram,95609,4,9102,2336,1970,0.03913060035500194,13408
2026-06-03,Instagram,95634,2,10949,2684,1780,0.07253262914605264,15413
2026-06-04,Instagram,95652,4,19218,3847,3092,0.07378894531191908,26157
2026-06-05,Instagram,95711,2,5353,1038,890,0.03711061031438411,7281
2026-06-06,Instagram,95781,1,3598,895,783,0.05955881225300931,5276
2026-06-07,Instagram,95827,0,0,0,0,0.06794208906447277,0
2026-06-08,Instagram,95897,1,3729,638,587,0.049502391862363784,4954
2026-06-09,Instagram,95922,4,10172,2185,2661,0.03838753367501228,15018
2026-06-10,Instagram,95961,1,2804,747,753,0.043849547857842563,4304
2026-06-11,Instagram,95965,1,3329,639,913,0.05038444303915073,4881
2026-06-12,Instagram,95985,1,3133,635,582,0.039745750629663214,4350
2026-06-13,Instagram,96062,1,2417,494,416,0.036306362431379836,3327
2026-06-14,Instagram,96065,0,0,0,0,0.06125638414002628,0
2026-06-15,Instagram,96087,1,2454,418,580,0.03773801810264067,3452
2026-06-16,Instagram,96170,1,5199,780,955,0.0725392863285662,6934
2026-06-17,Instagram,96184,4,14763,3949,3912,0.05702653517763406,22624
2026-06-18,Instagram,96276,3,11415,2198,1967,0.05947324080412886,15580
2026-06-19,Instagram,96283,1,3200,785,777,0.049195907339462164,4762
2026-06-20,Instagram,96323,1,2441,441,433,0.03780432558565028,3315
2026-06-21,Instagram,96341,1,3750,936,788,0.06809208598948983,5474
2026-06-22,Instagram,96386,1,4842,850,1015,0.07017320862713897,6707
2026-06-23,Instagram,96413,1,5131,773,1144,0.06425945438812464,7048
2026-06-24,Instagram,96503,2,11406,2265,2258,0.07237216456669962,15929
2026-06-25,Instagram,96570,2,7609,1508,1638,0.051128425327352914,10755
2026-06-26,Instagram,96584,4,15404,3609,2380,0.052138316153951814,21393
2026-06-27,Instagram,96682,1,4698,1195,949,0.06831718862296914,6842
2026-06-28,Instagram,96718,1,3959,619,877,0.05016161941532141,5455
2026-06-29,Instagram,96718,4,14803,2791,3292,0.054360822900376166,20886
2026-06-30,Instagram,96784,2,5305,1203,980,0.04800844785104846,7488
2026-07-01,Instagram,96807,1,5959,1008,1223,0.07413419148227428,8190
2026-07-02,Instagram,96833,2,7072,1678,1798,0.048832243936417,10548
2026-07-03,Instagram,96872,2,7701,1274,1918,0.051008491033986886,10893
2026-07-04,Instagram,96934,0,0,0,0,0.03603078395057405,0
2026-07-05,Instagram,96994,1,3176,468,621,0.03981550315156356,4265
2026-07-06,Instagram,97029,2,5504,1313,1214,0.0439070431649234,8031
2026-07-07,Instagram,97126,3,7333,1720,2089,0.04140902403906025,11142
2026-07-08,Instagram,97218,4,16093,3871,3144,0.07091858587391155,23108
2026-07-09,Instagram,97241,3,7753,1656,1244,0.035663699225303915,10653
2026-07-10,Instagram,97264,1,2443,776,831,0.044352513323722566,4050
2026-07-11,Instagram,97267,0,0,0,0,0.04041838147178764,0
2026-07-12,Instagram,97333,0,0,0,0,0.05178509531227241,0
2026-07-13,Instagram,97366,4,11219,3110,2093,0.05071580435572716,16422
2026-07-14,Instagram,97422,3,12550,2110,3069,0.06649487832597092,17729
2026-07-15,Instagram,97470,3,12394,2291,1931,0.05090737657732219,16616
2026-07-16,Instagram,97556,4,15729,4609,3430,0.063377554585359,23768
2026-07-17,Instagram,97608,1,3194,797,1000,0.05699474251104822,4991
2026-07-18,Instagram,97630,0,0,0,0,0.06722595221453369,0
2026-07-19,Instagram,97698,0,0,0,0,0.07221593680677302,0
2026-07-20,Instagram,97792,3,11950,2540,3538,0.06982753821829758,18028
2026-07-21,Instagram,97844,2,5059,1049,979,0.037051753959248625,7087
2026-07-22,Instagram,97905,3,10565,1782,2333,0.05078289261275695,14680
2026-07-23,Instagram,97945,4,20352,3129,3118,0.06721729317199947,26599
2026-07-24,Instagram,98001,4,11850,2541,2978,0.04572697470979653,17369
2026-07-25,Instagram,98060,0,0,0,0,0.03726721728663342,0
2026-07-26,Instagram,98113,0,0,0,0,0.04273741371825931,0
2026-07-27,Instagram,98182,1,4472,873,987,0.07082759777066466,6332
2026-07-28,Instagram,98238,1,3279,786,725,0.04462126340720595,4790
2026-07-29,Instagram,98247,2,8963,1590,2289,0.06797401788997398,12842
2026-07-30,Instagram,98286,2,7265,1256,1090,0.049418980205662155,9611
2026-07-31,Instagram,98292,4,17731,5696,5667,0.07470327181951054,29094
2026-08-01,Instagram,98329,0,0,0,0,0.0667527241563216,0
2026-08-02,Instagram,98413,1,3166,736,650,0.046577580864779526,4552
2026-08-03,Instagram,100178,3,10215,2439,2842,0.05209945816361072,15496
2026-08-04,Instagram,100238,1,3546,720,772,0.04306113512025252,5038
2026-08-05,Instagram,100321,1,4469,611,1026,0.05724762770520047,6106
2026-08-06,Instagram,100323,3,8914,2140,1448,0.036605554363414665,12502
2026-08-07,Instagram,100373,3,10121,1670,2390,0.04341274225143175,14181
2026-08-08,Instagram,100458,1,2338,758,650,0.03911370368629907,3746
2026-08-09,Instagram,100504,1,4504,1148,1097,0.06887548897715812,6749
2026-08-10,Instagram,100571,3,13399,2796,2561,0.05912600480491788,18756
2026-08-11,Instagram,100662,4,14369,2323,3101,0.046036907775221875,19793
2026-08-12,Instagram,100737,3,9848,2307,1670,0.04433331290597307,13825
2026-08-13,Instagram,100774,1,2248,601,683,0.03739773203445234,3532
2026-08-14,Instagram,100809,1,2839,503,549,0.03679987284941698,3891
2026-08-15,Instagram,100849,1,4750,1068,772,0.07215438199382262,6590
2026-08-16,Instagram,100917,0,0,0,0,0.03826394880019354,0
2026-08-17,Instagram,100929,3,11245,1902,2074,0.0520559342720649,15221
2026-08-18,Instagram,101015,4,20650,2724,4604,0.06155297899410901,27978
2026-08-19,Instagram,101072,2,8427,1761,1305,0.05807524805244834,11493
2026-08-20,Instagram,101121,4,11368,2118,2927,0.03859507406944643,16413
2026-08-21,Instagram,101150,3,9334,2633,2043,0.05126362149437889,14010
2026-08-22,Instagram,101211,0,0,0,0,0.056018812294235734,0
2026-08-23,Instagram,101235,1,4713,1194,826,0.06205444271490897,6733
2026-08-24,Instagram,101261,3,6771,1326,1751,0.0350444837678475,9848
2026-08-25,Instagram,101311,2,8878,1301,2085,0.06034846399062116,12264
2026-08-26,Instagram,101388,2,7253,1507,1320,0.04794121649941966,10080
2026-08-27,Instagram,101444,1,2402,736,768,0.04038305068416431,3906
2026-08-28,Instagram,101490,3,10937,2621,3168,0.06099152187057199,16726
2026-08-29,Instagram,101589,1,3988,706,1136,0.06619283536040273,5830
2026-08-30,Instagram,101627,1,3160,531,769,0.04926384703944823,4460
2026-08-31,Instagram,101642,2,11622,2188,2123,0.06904602941703927,15933
2026-09-01,Instagram,101663,4,11144,2173,2492,0.038402255419569646,15809
2026-09-02,Instagram,101747,3,9678,1751,2057,0.05054905391506187,13486
2026-09-03,Instagram,101800,2,4823,1534,1147,0.038865793371510096,7504
2026-09-04,Instagram,101820,2,9220,2229,1804,0.05627487066020066,13253
2026-09-05,Instagram,101891,1,4480,911,971,0.06749895284176687,6362
2026-09-06,Instagram,101906,0,0,0,0,0.06190029050694597,0
2026-09-07,Instagram,101964,3,10991,2896,3087,0.060295850258620345,16974
2026-09-08,Instagram,101994,4,19823,4719,3856,0.06302445985577808,28398
2026-09-09,Instagram,102035,3,14413,2393,2109,0.06420996758118284,18915
2026-09-10,Instagram,102108,3,9718,2280,2578,0.04638165542707735,14576
2026-09-11,Instagram,102139,1,2604,838,502,0.04284982866824663,3944
2026-09-12,Instagram,102197,1,4004,850,623,0.05413964280428757,5477
2026-09-13,Instagram,102230,1,2246,601,586,0.03728107656014478,3433
2026-09-14,Instagram,102238,3,10046,2432,1479,0.04434963168146977,13957
2026-09-15,Instagram,102318,2,8463,1435,1491,0.0549251977419217,11389
2026-09-16,Instagram,102328,2,9887,2167,1919,0.05954551611957535,13973
2026-09-17,Instagram,102423,1,4354,1069,966,0.06420886871028997,6389
2026-09-18,Instagram,102432,3,9902,2030,1796,0.04259744545830244,13728
2026-09-19,Instagram,102517,1,4144,977,806,0.07145356760314524,5927
2026-09-20,Instagram,102533,0,0,0,0,0.06566109264886509,0
2026-09-21,Instagram,102600,2,8050,1521,1482,0.050837489047838,11053
2026-09-22,Instagram,102647,4,18732,3443,4684,0.07238919661953204,26859
2026-09-23,Instagram,102698,3,15132,2513,3080,0.07377287249136716,20725
2026-09-24,Instagram,102722,2,6869,1863,2210,0.055237266172782344,10942
2026-09-25,Instagram,102742,2,7189,1538,1257,0.053069579039257755,9984
2026-09-26,Instagram,102806,0,0,0,0,0.07033094405704896,0
2026-09-27,Instagram,102868,0,0,0,0,0.05268133683724494,0
2026-09-28,Instagram,102956,1,5544,1427,886,0.07262015811517611,7857
2026-09-29,Instagram,103006,2,8118,1753,1572,0.054096647579214154,11443
2026-09-30,Instagram,103041,3,8932,2103,1794,0.048523376374650456,12829
2026-10-01,Instagram,103121,1,4105,731,1026,0.06437462705968874,5862
2026-10-02,Instagram,103208,3,14641,2857,2477,0.05880918930877607,19975
2026-10-03,Instagram,103273,0,0,0,0,0.06712047526105283,0
2026-10-04,Instagram,103287,1,4942,969,868,0.0713207418168665,6779
2026-10-05,Instagram,103382,4,11565,2692,1905,0.0410578208774143,16162
2026-10-06,Instagram,103420,1,5790,1184,1347,0.07258274356100664,8321
2026-10-07,Instagram,103489,2,5484,1278,1420,0.038207470272484535,8182
2026-10-08,Instagram,103489,1,4376,1302,797,0.0663387824019707,6475
2026-10-09,Instagram,103511,1,6027,876,1231,0.07000534474484608,8134
2026-10-10,Instagram,103549,1,2553,574,596,0.03661142075111994,3723
2026-10-11,Instagram,103605,1,5614,1112,1334,0.07243748992994238,8060
2026-10-12,Instagram,103705,3,12862,4394,2561,0.07302131283817635,19817
2026-10-13,Instagram,103785,1,4477,819,1013,0.06757547117075045,6309
2026-10-14,Instagram,103818,2,8409,1386,2005,0.06075826317790455,11800
2026-10-15,Instagram,103858,1,4926,918,1069,0.071096131044427,6913
2026-10-16,Instagram,103950,2,6063,1377,1212,0.03693450844195124,8652
2026-10-17,Instagram,104022,0,0,0,0,0.04912411555753558,0
2026-10-18,Instagram,104034,0,0,0,0,0.06025835170332083,0
2026-10-19,Instagram,104103,4,21722,4868,3811,0.0733178343970455,30401
2026-10-20,Instagram,104108,2,8999,1520,1379,0.06002603157709107,11898
2026-10-21,Instagram,104191,2,9541,1875,1546,0.05917437278859085,12962
2026-10-22,Instagram,104242,4,14974,3721,3077,0.0616608790677214,21772
2026-10-23,Instagram,104244,4,10896,2470,1936,0.04237836204239534,15302
2026-10-24,Instagram,104324,1,3735,788,740,0.050911737637163924,5263
2026-10-25,Instagram,104386,1,4299,1077,791,0.06856586432283011,6167
2026-10-26,Instagram,104434,3,8545,1849,2181,0.037846227155116395,12575
2026-10-27,Instagram,106521,1,5059,667,694,0.05731494702640293,6420
2026-10-28,Instagram,106596,3,7193,1807,1917,0.03676263446281526,10917
2026-10-29,Instagram,106642,4,12956,2839,2068,0.03682340631794675,17863
2026-10-30,Instagram,106696,2,4937,946,943,0.03808750120905872,6826
2026-10-31,Instagram,106759,1,3742,816,1154,0.055742467546629364,5712
2026-11-01,Instagram,106823,0,0,0,0,0.06237256995701379,0
2026-11-02,Instagram,106903,2,7109,1288,2021,0.05718927213129417,10418
2026-11-03,Instagram,106969,4,17523,3869,3696,0.06067278067205742,25088
2026-11-04,Instagram,107058,3,7551,1396,1314,0.035960201793795554,10261
2026-11-05,Instagram,107072,2,11419,2676,2092,0.07326881735557399,16187
2026-11-06,Instagram,107171,1,3404,618,658,0.050725885179760614,4680
2026-11-07,Instagram,107202,0,0,0,0,0.06690056181185944,0
2026-11-08,Instagram,107297,1,4476,1004,1052,0.07189737134624498,6532
2026-11-09,Instagram,107364,2,11927,1803,2614,0.06629703248851153,16344
2026-11-10,Instagram,107381,4,18253,4130,4157,0.06822491041727166,26540
2026-11-11,Instagram,107463,3,14593,4228,3228,0.07412882674106235,22049
2026-11-12,Instagram,107505,1,4678,1084,1242,0.06423481383104643,7004
2026-11-13,Instagram,107539,3,17391,2391,3624,0.06716662259935537,23406
2026-11-14,Instagram,107616,1,2955,674,617,0.04059949506887052,4246
2026-11-15,Instagram,107673,1,5039,703,995,0.055784467032120304,6737
2026-11-16,Instagram,107705,4,13080,2612,4170,0.050840038655424614,19862
2026-11-17,Instagram,107718,4,24614,5873,3742,0.07018405986847048,34229
2026-11-18,Instagram,107751,3,11890,2363,2269,0.049217573494562475,16522
2026-11-19,Instagram,107811,1,3860,833,635,0.049312449973423725,5328
2026-11-20,Instagram,107814,3,12456,2723,2158,0.05386959350073757,17337
2026-11-21,Instagram,107901,0,0,0,0,0.06469085569009148,0
2026-11-22,Instagram,107959,1,3933,1040,969,0.0575557168422161,5942
2026-11-23,Instagram,107987,2,11055,2308,2150,0.0668497443782555,15513
2026-11-24,Instagram,108069,2,5518,1243,1385,0.04032728502670094,8146
2026-11-25,Instagram,108074,1,3846,633,898,0.0555483142086122,5377
2026-11-26,Instagram,108170,1,3844,538,791,0.04642503954248972,5173
2026-11-27,Instagram,108218,2,9574,2318,1780,0.07265896950024263,13672
2026-11-28,Instagram,108257,1,4640,920,987,0.06002727649045411,6547
2026-11-29,Instagram,108339,0,0,0,0,0.07086298633876041,0
2026-11-30,Instagram,108403,4,20385,3997,4480,0.05808468329551626,28862
2026-12-01,Instagram,108471,1,4357,1059,885,0.05218693453420592,6301
2026-12-02,Instagram,108497,1,2910,562,582,0.042231406022495185,4054
2026-12-03,Instagram,108576,1,3670,810,735,0.04725661797404146,5215
2026-12-04,Instagram,108581,2,7545,1461,1559,0.059616831192833425,10565
2026-12-05,Instagram,108593,1,3751,789,853,0.0557230999216138,5393
2026-12-06,Instagram,108656,0,0,0,0,0.0674746449604152,0
2026-12-07,Instagram,108717,2,11952,1554,1729,0.06694623121426546,15235
2026-12-08,Instagram,108815,3,15830,3583,3786,0.07044685176223973,23199
2026-12-09,Instagram,108833,3,16660,3952,3446,0.0621626641798255,24058
2026-12-10,Instagram,108908,1,4082,554,636,0.04648884836820604,5272
2026-12-11,Instagram,108987,3,14643,2894,2722,0.0708954286985486,20259
2026-12-12,Instagram,109029,1,5293,1253,956,0.06936447030587665,7502
2026-12-13,Instagram,109102,0,0,0,0,0.06532161684044867,0
2026-12-14,Instagram,109190,3,11844,2318,2687,0.04338761109720804,16849
2026-12-15,Instagram,109209,4,16038,3581,3443,0.04713542174516533,23062
2026-12-16,Instagram,109303,1,5393,939,1331,0.07362555901067201,7663
2026-12-17,Instagram,109370,1,5060,867,1055,0.06417239201908825,6982
2026-12-18,Instagram,109413,4,14126,3389,3576,0.047487589462765184,21091
2026-12-19,Instagram,109435,1,3263,626,595,0.044288987636053725,4484
2026-12-20,Instagram,109436,1,5913,1004,1253,0.06633548879983354,8170
2026-12-21,Instagram,110627,3,18745,2856,4494,0.07087981157457644,26095
2026-12-22,Instagram,110648,4,14513,2451,3296,0.0500670576171785,20260
2026-12-23,Instagram,110704,2,5486,1163,1549,0.03936054462563715,8198
2026-12-24,Instagram,110752,3,14998,4240,4237,0.07001954601583586,23475
2026-12-25,Instagram,110823,1,4368,1214,1381,0.06558603801539495,6963
2026-12-26,Instagram,110829,0,0,0,0,0.062301619150686285,0
2026-12-27,Instagram,110906,0,0,0,0,0.05542281634914015,0
2026-12-28,Instagram,110961,3,13836,4409,3111,0.0694567218438207,21356
2026-12-29,Instagram,111027,2,10520,2431,2595,0.06149254954922881,15546
2026-12-30,Instagram,111042,4,16892,2466,3555,0.04751678192115291,22913
2026-12-31,Instagram,111124,4,21554,3671,5277,0.06467910918055944,30502
2026-01-01,Twitter,29877,4,1528,436,301,0.022459317118144844,2265
2026-01-02,Twitter,31093,3,1254,301,228,0.020960233509443572,1783
2026-01-03,Twitter,31103,1,609,93,89,0.025066294431573093,791
2026-01-04,Twitter,31168,0,0,0,0,0.016328247724597747,0
2026-01-05,Twitter,31225,2,727,179,175,0.01570738910563767,1081
2026-01-06,Twitter,31314,2,873,173,164,0.02401687534369282,1210
2026-01-07,Twitter,31349,3,1018,218,237,0.01811966746387951,1473
2026-01-08,Twitter,31381,4,2668,657,616,0.029087724545138173,3941
2026-01-09,Twitter,31427,1,379,64,80,0.01580005008842611,523
2026-01-10,Twitter,31439,0,0,0,0,0.01945539157828782,0
2026-01-11,Twitter,31478,0,0,0,0,0.028890756088998375,0
2026-01-12,Twitter,31480,3,2152,498,286,0.02738205723856639,2936
2026-01-13,Twitter,31568,2,1270,279,199,0.02714942916404644,1748
2026-01-14,Twitter,31635,3,1933,433,334,0.024402994663130454,2700
2026-01-15,Twitter,31676,2,613,166,155,0.01463916757257751,934
2026-01-16,Twitter,31694,4,1557,388,398,0.021349498489503304,2343
2026-01-17,Twitter,31775,0,0,0,0,0.028856888526306176,0
2026-01-18,Twitter,31868,0,0,0,0,0.015056884925154562,0
2026-01-19,Twitter,31886,1,470,103,106,0.019684543587790763,679
2026-01-20,Twitter,31943,3,1135,203,287,0.018290291673790735,1625
2026-01-21,Twitter,31965,2,680,171,173,0.014636754037370442,1024
2026-01-22,Twitter,32018,1,466,75,112,0.021184604165919385,653
2026-01-23,Twitter,32097,2,1094,248,314,0.027140150725965533,1656
2026-01-24,Twitter,32161,0,0,0,0,0.028033927482596612,0
2026-01-25,Twitter,32172,0,0,0,0,0.015630060226232905,0
2026-01-26,Twitter,32195,1,378,68,64,0.014780261101010246,510
2026-01-27,Twitter,32228,3,1287,380,346,0.02274362177640602,2013
2026-01-28,Twitter,32280,4,1343,266,241,0.01698544154997068,1850
2026-01-29,Twitter,32287,4,2403,322,330,0.023404775189946957,3055
2026-01-30,Twitter,32304,1,590,100,102,0.023164324426991133,792
2026-01-31,Twitter,32360,1,484,81,130,0.023541543959948417,695
2026-02-01,Twitter,32364,1,561,133,128,0.024010398607063253,822
2026-02-02,Twitter,32389,1,368,65,65,0.01729411181085314,498
2026-02-03,Twitter,32418,1,643,154,129,0.02481913194170463,926
2026-02-04,Twitter,32471,2,648,195,172,0.01694562117377531,1015
2026-02-05,Twitter,32483,4,2417,522,559,0.02389256033621952,3498
