Date,Platform,Followers,Posts,Likes,Shares,Comments,Engagement_Rate,Total_Engagement
2026-01-23,Instagram,83459,1,2966,800,661,0.0544037863991816,4427
2026-01-24,Instagram,83526,1,2826,652,519,0.0423376878561373,3997
2026-01-25,Instagram,83624,1,2126,563,591,0.0380279890923915,3280
2026-01-26,Instagram,83682,3,6267,1992,1516,0.0431389096999038,9775
2026-01-27,Instagram,83729,1,3942,526,774,0.0566704385707025,5242
2026-01-28,Instagram,83784,2,4230,1128,916,0.0379642169029946,6274
2026-01-29,Instagram,83847,2,8998,1681,1567,0.074887294156118,12246
2026-01-30,Instagram,83905,4,10929,1829,2274,0.0490208213714464,15032
2026-01-31,Instagram,84852,0,0,0,0,0.0535695407895689,0
2026-02-01,Instagram,84941,0,0,0,0,0.0353345472750742,0
2026-02-02,Instagram,85002,2,4700,1044,923,0.0352125390267338,6667
2026-02-03,Instagram,85077,1,2481,504,561,0.0376585330310508,3546
2026-02-04,Instagram,85087,3,13035,2518,1953,0.0650698796958336,17506
2026-02-05,Instagram,85175,2,7729,1809,1267,0.0618462989351875,10805
2026-02-06,Instagram,85192,2,5901,1257,1361,0.0427990079960115,8519
2026-02-07,Instagram,85210,0,0,0,0,0.0653486128465568,0
2026-02-08,Instagram,85296,0,0,0,0,0.0581522701804776,0
2026-02-09,Instagram,85350,4,13818,2677,2895,0.0636558844783239,19390
2026-02-10,Instagram,85431,1,2365,546,712,0.0446600251197133,3623
2026-02-11,Instagram,85456,1,2894,528,791,0.0552823858695487,4213
2026-02-12,Instagram,85461,4,13588,2826,3038,0.0503119505774555,19452
2026-02-13,Instagram,85464,2,5911,1009,1485,0.0458778415767379,8405
2026-02-14,Instagram,85492,0,0,0,0,0.0604549712613349,0
2026-02-15,Instagram,85550,0,0,0,0,0.0627856383557491,0
2026-02-16,Instagram,85647,3,12450,2764,2740,0.0614787577917547,17954
2026-02-17,Instagram,85663,2,4258,1222,1006,0.04250889622769,6486
2026-02-18,Instagram,85705,3,7646,1725,1452,0.0522938490561338,10823
2026-02-19,Instagram,85784,3,11342,2801,1959,0.0701674309040499,16102
2026-02-20,Instagram,85849,4,13775,3935,3916,0.0616738956522263,21626
2026-02-21,Instagram,85882,1,3348,802,739,0.0480116247344699,4889
2026-02-22,Instagram,85889,0,0,0,0,0.0687948539102091,0
2026-02-23,Instagram,85901,4,11193,1791,2297,0.0387967174728667,15281
2026-02-24,Instagram,85908,4,18496,4502,2929,0.0672666021210726,25927
2026-02-25,Instagram,86001,1,2125,367,336,0.0366140330743879,2828
2026-02-26,Instagram,86096,4,13264,2654,2265,0.0494170730856594,18183
2026-02-27,Instagram,86195,2,6590,1120,1832,0.0611736802197087,9542
2026-02-28,Instagram,86288,0,0,0,0,0.0599497233945603,0
2026-03-01,Instagram,86352,1,3705,832,943,0.0597810480014521,5480
2026-03-02,Instagram,86645,1,3661,983,876,0.0584774602623562,5520
2026-03-03,Instagram,86687,1,3462,639,573,0.0526917522180454,4674
2026-03-04,Instagram,86725,4,16744,3852,2772,0.0588740750755103,23368
2026-03-05,Instagram,86805,2,6031,1895,1882,0.0561070986488678,9808
2026-03-06,Instagram,86863,2,8318,1794,1677,0.0609803571882979,11789
2026-03-07,Instagram,86946,0,0,0,0,0.0371339198795559,0
2026-03-08,Instagram,87033,1,3578,521,651,0.0499249047368953,4750
2026-03-09,Instagram,87118,1,4120,891,708,0.0626353590620329,5719
2026-03-10,Instagram,87210,2,5309,1143,871,0.0412482627474648,7323
2026-03-11,Instagram,87295,2,7585,1821,1990,0.0632055658228225,11396
2026-03-12,Instagram,87338,2,4126,1278,1166,0.0417891371430769,6570
2026-03-13,Instagram,87346,1,4371,975,1053,0.0629855827848848,6399
2026-03-14,Instagram,87382,1,3435,696,585,0.0564374031540847,4716
2026-03-15,Instagram,87455,1,3228,951,797,0.0579042893152809,4976
2026-03-16,Instagram,87490,1,3386,563,553,0.0587136072203244,4502
2026-03-17,Instagram,87581,1,2654,725,838,0.0519334057661279,4217
2026-03-18,Instagram,87733,2,9186,1530,2253,0.0703165926607489,12969
2026-03-19,Instagram,87760,2,7604,2118,1617,0.0704437374125283,11339
2026-03-20,Instagram,87801,4,19778,2538,4377,0.0671056124941171,26693
2026-03-21,Instagram,87843,0,0,0,0,0.0599052213439463,0
2026-03-22,Instagram,87927,0,0,0,0,0.037495762743931,0
2026-03-23,Instagram,88014,3,14273,3384,2013,0.0676789562908734,19670
2026-03-24,Instagram,88055,1,2574,550,557,0.0504239037005333,3681
2026-03-25,Instagram,88120,4,12036,2161,2275,0.0537642884419031,16472
2026-03-26,Instagram,88174,3,9003,1874,2077,0.0408910225420836,12954
2026-03-27,Instagram,88245,3,8881,2462,1870,0.0525896194603163,13213
2026-03-28,Instagram,88292,0,0,0,0,0.0469753349482139,0
2026-03-29,Instagram,88382,1,3256,481,539,0.0492127899389555,4276
2026-03-30,Instagram,88403,2,7158,1617,2177,0.067360945611667,10952
2026-03-31,Instagram,88880,1,2134,544,484,0.0411970124457377,3162
2026-04-01,Instagram,89809,3,12169,1818,2437,0.0575363345793541,16424
2026-04-02,Instagram,89835,4,11911,3197,2572,0.0552203504155945,17680
2026-04-03,Instagram,89927,2,5716,1434,1299,0.0545133727417605,8449
2026-04-04,Instagram,89993,1,3519,871,893,0.0678952484474141,5283
2026-04-05,Instagram,90005,1,4151,950,1007,0.0640002430519647,6108
2026-04-06,Instagram,90049,2,8107,1919,2260,0.0694881189463275,12286
2026-04-07,Instagram,90058,2,10867,1859,1646,0.0745780452386022,14372
2026-04-08,Instagram,90157,2,7553,1469,1461,0.0545757014962635,10483
2026-04-09,Instagram,90165,2,8170,2253,1749,0.068529216843272,12172
2026-04-10,Instagram,90218,3,8950,2261,1515,0.0481293242271335,12726
2026-04-11,Instagram,90244,0,0,0,0,0.0428567686348806,0
2026-04-12,Instagram,90277,0,0,0,0,0.0581725786664775,0
2026-04-13,Instagram,90277,3,10272,2544,1820,0.0571064907110699,14636
2026-04-14,Instagram,90474,1,3201,680,652,0.057835096673579,4533
2026-04-15,Instagram,90505,3,9089,1501,2164,0.0423135111947526,12754
2026-04-16,Instagram,90593,2,9625,1575,1854,0.0737970610138076,13054
2026-04-17,Instagram,90685,4,16087,2738,3764,0.0669092905339285,22589
2026-04-18,Instagram,90755,0,0,0,0,0.0688048340598413,0
2026-04-19,Instagram,90821,0,0,0,0,0.0438201705374258,0
2026-04-20,Instagram,90904,2,4636,1517,1459,0.0455298938607204,7612
2026-04-21,Instagram,90923,4,16829,2593,3196,0.0600931574036271,22618
2026-04-22,Instagram,91016,4,10468,2656,3354,0.0490487754939512,16478
2026-04-23,Instagram,91050,3,6414,1236,1263,0.0366023647620277,8913
2026-04-24,Instagram,92200,4,18181,3866,4563,0.071337382075175,26610
2026-04-25,Instagram,92298,0,0,0,0,0.041179688160197,0
2026-04-26,Instagram,92388,0,0,0,0,0.0749823081300175,0
2026-04-27,Instagram,92477,2,4398,954,1049,0.0418283345324992,6401
2026-04-28,Instagram,92554,2,7512,1917,1547,0.0554232302983824,10976
2026-04-29,Instagram,92570,1,2925,551,787,0.0550510257850291,4263
2026-04-30,Instagram,92587,2,7731,1161,1043,0.0525271445299337,9935
2026-05-01,Instagram,92631,2,6146,1073,1669,0.052961550717205,8888
2026-05-02,Instagram,92723,0,0,0,0,0.0394637199982899,0
2026-05-03,Instagram,92806,1,3652,653,803,0.0501900609167726,5108
2026-05-04,Instagram,92858,3,8655,1408,1850,0.040019451871966,11913
2026-05-05,Instagram,92948,3,13179,2247,1783,0.0576312621936398,17209
2026-05-06,Instagram,93029,2,5266,1012,1162,0.0357662194220501,7440
2026-05-07,Instagram,93096,1,2712,444,791,0.0443770240004605,3947
2026-05-08,Instagram,93160,1,4721,741,920,0.0617147162680325,6382
2026-05-09,Instagram,93160,1,3755,1049,1101,0.0621399987317055,5905
2026-05-10,Instagram,93217,1,5031,852,855,0.0703942047078401,6738
2026-05-11,Instagram,93242,2,7718,2323,2311,0.0735344128178415,12352
2026-05-12,Instagram,93261,1,4677,743,757,0.0599075816379919,6177
2026-05-13,Instagram,93347,3,7308,1372,1452,0.0381575761178622,10132
2026-05-14,Instagram,93356,4,20988,3108,3537,0.0683828716102251,27633
2026-05-15,Instagram,93414,3,11671,2290,2419,0.0721452224846157,16380
2026-05-16,Instagram,93488,1,3309,1056,798,0.0588085133650749,5163
2026-05-17,Instagram,94792,1,3283,769,858,0.0550607184140066,4910
2026-05-18,Instagram,94832,1,4756,968,1149,0.0650470854781617,6873
2026-05-19,Instagram,94836,4,19824,2824,2712,0.0676963138922443,25360
2026-05-20,Instagram,94900,1,3077,586,582,0.0434978910878189,4245
2026-05-21,Instagram,94916,3,16248,3744,2670,0.0703834755291845,22662
2026-05-22,Instagram,94937,2,7565,1452,1446,0.0626422325095704,10463
2026-05-23,Instagram,95034,0,0,0,0,0.0486843048345437,0
2026-05-24,Instagram,95074,1,4339,801,914,0.0643970338957957,6054
2026-05-25,Instagram,95166,1,3250,644,535,0.0469976827910809,4429
2026-05-26,Instagram,95233,3,8079,2110,1540,0.0396633229822278,11729
2026-05-27,Instagram,95301,3,13689,3472,3289,0.0643200042889049,20450
2026-05-28,Instagram,95311,2,8177,2042,1549,0.0576642103562185,11768
2026-05-29,Instagram,95366,3,7743,2467,2435,0.0480717882343111,12645
2026-05-30,Instagram,95416,1,2697,548,432,0.039178180724006,3677
2026-05-31,Instagram,95436,0,0,0,0,0.0742227290824289,0
2026-06-01,Instagram,95534,3,10528,3039,2828,0.0645546670853213,16395
2026-06-02,Instagram,95609,4,9102,2336,1970,0.0391306003550019,13408
2026-06-03,Instagram,95634,2,10949,2684,1780,0.0725326291460526,15413
2026-06-04,Instagram,95652,4,19218,3847,3092,0.073788945311919,26157
2026-06-05,Instagram,95711,2,5353,1038,890,0.0371106103143841,7281
2026-06-06,Instagram,95781,1,3598,895,783,0.0595588122530093,5276
2026-06-07,Instagram,95827,0,0,0,0,0.0679420890644727,0
2026-06-08,Instagram,95897,1,3729,638,587,0.0495023918623637,4954
2026-06-09,Instagram,95922,4,10172,2185,2661,0.0383875336750122,15018
2026-06-10,Instagram,95961,1,2804,747,753,0.0438495478578425,4304
2026-06-11,Instagram,95965,1,3329,639,913,0.0503844430391507,4881
2026-06-12,Instagram,95985,1,3133,635,582,0.0397457506296632,4350
2026-06-13,Instagram,96062,1,2417,494,416,0.0363063624313798,3327
2026-06-14,Instagram,96065,0,0,0,0,0.0612563841400262,0
2026-06-15,Instagram,96087,1,2454,418,580,0.0377380181026406,3452
2026-06-16,Instagram,96170,1,5199,780,955,0.0725392863285662,6934
2026-06-17,Instagram,96184,4,14763,3949,3912,0.057026535177634,22624
2026-06-18,Instagram,96276,3,11415,2198,1967,0.0594732408041288,15580
2026-06-19,Instagram,96283,1,3200,785,777,0.0491959073394621,4762
2026-06-20,Instagram,96323,1,2441,441,433,0.0378043255856502,3315
2026-06-21,Instagram,96341,1,3750,936,788,0.0680920859894898,5474
2026-06-22,Instagram,96386,1,4842,850,1015,0.0701732086271389,6707
2026-06-23,Instagram,96413,1,5131,773,1144,0.0642594543881246,7048
2026-06-24,Instagram,96503,2,11406,2265,2258,0.0723721645666996,15929
2026-06-25,Instagram,96570,2,7609,1508,1638,0.0511284253273529,10755
2026-06-26,Instagram,96584,4,15404,3609,2380,0.0521383161539518,21393
2026-06-27,Instagram,96682,1,4698,1195,949,0.0683171886229691,6842
2026-06-28,Instagram,96718,1,3959,619,877,0.0501616194153214,5455
2026-06-29,Instagram,96718,4,14803,2791,3292,0.0543608229003761,20886
2026-06-30,Instagram,96784,2,5305,1203,980,0.0480084478510484,7488
2026-07-01,Instagram,96807,1,5959,1008,1223,0.0741341914822742,8190
2026-07-02,Instagram,96833,2,7072,1678,1798,0.048832243936417,10548
2026-07-03,Instagram,96872,2,7701,1274,1918,0.0510084910339868,10893
2026-07-04,Instagram,96934,0,0,0,0,0.036030783950574,0
2026-07-05,Instagram,96994,1,3176,468,621,0.0398155031515635,4265
2026-07-06,Instagram,97029,2,5504,1313,1214,0.0439070431649234,8031
2026-07-07,Instagram,97126,3,7333,1720,2089,0.0414090240390602,11142
2026-07-08,Instagram,97218,4,16093,3871,3144,0.0709185858739115,23108
2026-07-09,Instagram,97241,3,7753,1656,1244,0.0356636992253039,10653
2026-07-10,Instagram,97264,1,2443,776,831,0.0443525133237225,4050
2026-07-11,Instagram,97267,0,0,0,0,0.0404183814717876,0
2026-07-12,Instagram,97333,0,0,0,0,0.0517850953122724,0
2026-07-13,Instagram,97366,4,11219,3110,2093,0.0507158043557271,16422
2026-07-14,Instagram,97422,3,12550,2110,3069,0.0664948783259709,17729
2026-07-15,Instagram,97470,3,12394,2291,1931,0.0509073765773221,16616
2026-07-16,Instagram,97556,4,15729,4609,3430,0.063377554585359,23768
2026-07-17,Instagram,97608,1,3194,797,1000,0.0569947425110482,4991
2026-07-18,Instagram,97630,0,0,0,0,0.0672259522145336,0
2026-07-19,Instagram,97698,0,0,0,0,0.072215936806773,0
2026-07-20,Instagram,97792,3,11950,2540,3538,0.0698275382182975,18028
2026-07-21,Instagram,97844,2,5059,1049,979,0.0370517539592486,7087
2026-07-22,Instagram,97905,3,10565,1782,2333,0.0507828926127569,14680
2026-07-23,Instagram,97945,4,20352,3129,3118,0.0672172931719994,26599
2026-07-24,Instagram,98001,4,11850,2541,2978,0.0457269747097965,17369
2026-07-25,Instagram,98060,0,0,0,0,0.0372672172866334,0
2026-07-26,Instagram,98113,0,0,0,0,0.0427374137182593,0
2026-07-27,Instagram,98182,1,4472,873,987,0.0708275977706646,6332
2026-07-28,Instagram,98238,1,3279,786,725,0.0446212634072059,4790
2026-07-29,Instagram,98247,2,8963,1590,2289,0.0679740178899739,12842
2026-07-30,Instagram,98286,2,7265,1256,1090,0.0494189802056621,9611
2026-07-31,Instagram,98292,4,17731,5696,5667,0.0747032718195105,29094
2026-08-01,Instagram,98329,0,0,0,0,0.0667527241563216,0
2026-08-02,Instagram,98413,1,3166,736,650,0.0465775808647795,4552
2026-08-03,Instagram,100178,3,10215,2439,2842,0.0520994581636107,15496
2026-08-04,Instagram,100238,1,3546,720,772,0.0430611351202525,5038
2026-08-05,Instagram,100321,1,4469,611,1026,0.0572476277052004,6106
2026-08-06,Instagram,100323,3,8914,2140,1448,0.0366055543634146,12502
2026-08-07,Instagram,100373,3,10121,1670,2390,0.0434127422514317,14181
2026-08-08,Instagram,100458,1,2338,758,650,0.039113703686299,3746
2026-08-09,Instagram,100504,1,4504,1148,1097,0.0688754889771581,6749
2026-08-10,Instagram,100571,3,13399,2796,2561,0.0591260048049178,18756
2026-08-11,Instagram,100662,4,14369,2323,3101,0.0460369077752218,19793
2026-08-12,Instagram,100737,3,9848,2307,1670,0.044333312905973,13825
2026-08-13,Instagram,100774,1,2248,601,683,0.0373977320344523,3532
2026-08-14,Instagram,100809,1,2839,503,549,0.0367998728494169,3891
2026-08-15,Instagram,100849,1,4750,1068,772,0.0721543819938226,6590
2026-08-16,Instagram,100917,0,0,0,0,0.0382639488001935,0
2026-08-17,Instagram,100929,3,11245,1902,2074,0.0520559342720649,15221
2026-08-18,Instagram,101015,4,20650,2724,4604,0.061552978994109,27978
2026-08-19,Instagram,101072,2,8427,1761,1305,0.0580752480524483,11493
2026-08-20,Instagram,101121,4,11368,2118,2927,0.0385950740694464,16413
2026-08-21,Instagram,101150,3,9334,2633,2043,0.0512636214943788,14010
2026-08-22,Instagram,101211,0,0,0,0,0.0560188122942357,0
2026-08-23,Instagram,101235,1,4713,1194,826,0.0620544427149089,6733
2026-08-24,Instagram,101261,3,6771,1326,1751,0.0350444837678475,9848
2026-08-25,Instagram,101311,2,8878,1301,2085,0.0603484639906211,12264
2026-08-26,Instagram,101388,2,7253,1507,1320,0.0479412164994196,10080
2026-08-27,Instagram,101444,1,2402,736,768,0.0403830506841643,3906
2026-08-28,Instagram,101490,3,10937,2621,3168,0.0609915218705719,16726
2026-08-29,Instagram,101589,1,3988,706,1136,0.0661928353604027,5830
2026-08-30,Instagram,101627,1,3160,531,769,0.0492638470394482,4460
2026-08-31,Instagram,101642,2,11622,2188,2123,0.0690460294170392,15933
2026-09-01,Instagram,101663,4,11144,2173,2492,0.0384022554195696,15809
2026-09-02,Instagram,101747,3,9678,1751,2057,0.0505490539150618,13486
2026-09-03,Instagram,101800,2,4823,1534,1147,0.03886579337151,7504
2026-09-04,Instagram,101820,2,9220,2229,1804,0.0562748706602006,13253
2026-09-05,Instagram,101891,1,4480,911,971,0.0674989528417668,6362
2026-09-06,Instagram,101906,0,0,0,0,0.0619002905069459,0
2026-09-07,Instagram,101964,3,10991,2896,3087,0.0602958502586203,16974
2026-09-08,Instagram,101994,4,19823,4719,3856,0.063024459855778,28398
2026-09-09,Instagram,102035,3,14413,2393,2109,0.0642099675811828,18915
2026-09-10,Instagram,102108,3,9718,2280,2578,0.0463816554270773,14576
2026-09-11,Instagram,102139,1,2604,838,502,0.0428498286682466,3944
2026-09-12,Instagram,102197,1,4004,850,623,0.0541396428042875,5477
2026-09-13,Instagram,102230,1,2246,601,586,0.0372810765601447,3433
2026-09-14,Instagram,102238,3,10046,2432,1479,0.0443496316814697,13957
2026-09-15,Instagram,102318,2,8463,1435,1491,0.0549251977419217,11389
2026-09-16,Instagram,102328,2,9887,2167,1919,0.0595455161195753,13973
2026-09-17,Instagram,102423,1,4354,1069,966,0.0642088687102899,6389
2026-09-18,Instagram,102432,3,9902,2030,1796,0.0425974454583024,13728
2026-09-19,Instagram,102517,1,4144,977,806,0.0714535676031452,5927
2026-09-20,Instagram,102533,0,0,0,0,0.065661092648865,0
2026-09-21,Instagram,102600,2,8050,1521,1482,0.050837489047838,11053
2026-09-22,Instagram,102647,4,18732,3443,4684,0.072389196619532,26859
2026-09-23,Instagram,102698,3,15132,2513,3080,0.0737728724913671,20725
2026-09-24,Instagram,102722,2,6869,1863,2210,0.0552372661727823,10942
2026-09-25,Instagram,102742,2,7189,1538,1257,0.0530695790392577,9984
2026-09-26,Instagram,102806,0,0,0,0,0.0703309440570489,0
2026-09-27,Instagram,102868,0,0,0,0,0.0526813368372449,0
2026-09-28,Instagram,102956,1,5544,1427,886,0.0726201581151761,7857
2026-09-29,Instagram,103006,2,8118,1753,1572,0.0540966475792141,11443
2026-09-30,Instagram,103041,3,8932,2103,1794,0.0485233763746504,12829
2026-10-01,Instagram,103121,1,4105,731,1026,0.0643746270596887,5862
2026-10-02,Instagram,103208,3,14641,2857,2477,0.058809189308776,19975
2026-10-03,Instagram,103273,0,0,0,0,0.0671204752610528,0
2026-10-04,Instagram,103287,1,4942,969,868,0.0713207418168665,6779
2026-10-05,Instagram,103382,4,11565,2692,1905,0.0410578208774143,16162
2026-10-06,Instagram,103420,1,5790,1184,1347,0.0725827435610066,8321
2026-10-07,Instagram,103489,2,5484,1278,1420,0.0382074702724845,8182
2026-10-08,Instagram,103489,1,4376,1302,797,0.0663387824019707,6475
2026-10-09,Instagram,103511,1,6027,876,1231,0.070005344744846,8134
2026-10-10,Instagram,103549,1,2553,574,596,0.0366114207511199,3723
2026-10-11,Instagram,103605,1,5614,1112,1334,0.0724374899299423,8060
2026-10-12,Instagram,103705,3,12862,4394,2561,0.0730213128381763,19817
2026-10-13,Instagram,103785,1,4477,819,1013,0.0675754711707504,6309
2026-10-14,Instagram,103818,2,8409,1386,2005,0.0607582631779045,11800
2026-10-15,Instagram,103858,1,4926,918,1069,0.071096131044427,6913
2026-10-16,Instagram,103950,2,6063,1377,1212,0.0369345084419512,8652
2026-10-17,Instagram,104022,0,0,0,0,0.0491241155575355,0
2026-10-18,Instagram,104034,0,0,0,0,0.0602583517033208,0
2026-10-19,Instagram,104103,4,21722,4868,3811,0.0733178343970455,30401
2026-10-20,Instagram,104108,2,8999,1520,1379,0.060026031577091,11898
2026-10-21,Instagram,104191,2,9541,1875,1546,0.0591743727885908,12962
2026-10-22,Instagram,104242,4,14974,3721,3077,0.0616608790677214,21772
2026-10-23,Instagram,104244,4,10896,2470,1936,0.0423783620423953,15302
2026-10-24,Instagram,104324,1,3735,788,740,0.0509117376371639,5263
2026-10-25,Instagram,104386,1,4299,1077,791,0.0685658643228301,6167
2026-10-26,Instagram,104434,3,8545,1849,2181,0.0378462271551163,12575
2026-10-27,Instagram,106521,1,5059,667,694,0.0573149470264029,6420
2026-10-28,Instagram,106596,3,7193,1807,1917,0.0367626344628152,10917
2026-10-29,Instagram,106642,4,12956,2839,2068,0.0368234063179467,17863
2026-10-30,Instagram,106696,2,4937,946,943,0.0380875012090587,6826
2026-10-31,Instagram,106759,1,3742,816,1154,0.0557424675466293,5712
2026-11-01,Instagram,106823,0,0,0,0,0.0623725699570137,0
2026-11-02,Instagram,106903,2,7109,1288,2021,0.0571892721312941,10418
2026-11-03,Instagram,106969,4,17523,3869,3696,0.0606727806720574,25088
2026-11-04,Instagram,107058,3,7551,1396,1314,0.0359602017937955,10261
2026-11-05,Instagram,107072,2,11419,2676,2092,0.0732688173555739,16187
2026-11-06,Instagram,107171,1,3404,618,658,0.0507258851797606,4680
2026-11-07,Instagram,107202,0,0,0,0,0.0669005618118594,0
2026-11-08,Instagram,107297,1,4476,1004,1052,0.0718973713462449,6532
2026-11-09,Instagram,107364,2,11927,1803,2614,0.0662970324885115,16344
2026-11-10,Instagram,107381,4,18253,4130,4157,0.0682249104172716,26540
2026-11-11,Instagram,107463,3,14593,4228,3228,0.0741288267410623,22049
2026-11-12,Instagram,107505,1,4678,1084,1242,0.0642348138310464,7004
2026-11-13,Instagram,107539,3,17391,2391,3624,0.0671666225993553,23406
2026-11-14,Instagram,107616,1,2955,674,617,0.0405994950688705,4246
2026-11-15,Instagram,107673,1,5039,703,995,0.0557844670321203,6737
2026-11-16,Instagram,107705,4,13080,2612,4170,0.0508400386554246,19862
2026-11-17,Instagram,107718,4,24614,5873,3742,0.0701840598684704,34229
2026-11-18,Instagram,107751,3,11890,2363,2269,0.0492175734945624,16522
2026-11-19,Instagram,107811,1,3860,833,635,0.0493124499734237,5328
2026-11-20,Instagram,107814,3,12456,2723,2158,0.0538695935007375,17337
2026-11-21,Instagram,107901,0,0,0,0,0.0646908556900914,0
2026-11-22,Instagram,107959,1,3933,1040,969,0.0575557168422161,5942
2026-11-23,Instagram,107987,2,11055,2308,2150,0.0668497443782555,15513
2026-11-24,Instagram,108069,2,5518,1243,1385,0.0403272850267009,8146
2026-11-25,Instagram,108074,1,3846,633,898,0.0555483142086122,5377
2026-11-26,Instagram,108170,1,3844,538,791,0.0464250395424897,5173
2026-11-27,Instagram,108218,2,9574,2318,1780,0.0726589695002426,13672
2026-11-28,Instagram,108257,1,4640,920,987,0.0600272764904541,6547
2026-11-29,Instagram,108339,0,0,0,0,0.0708629863387604,0
2026-11-30,Instagram,108403,4,20385,3997,4480,0.0580846832955162,28862
2026-12-01,Instagram,108471,1,4357,1059,885,0.0521869345342059,6301
2026-12-02,Instagram,108497,1,2910,562,582,0.0422314060224951,4054
2026-12-03,Instagram,108576,1,3670,810,735,0.0472566179740414,5215
2026-12-04,Instagram,108581,2,7545,1461,1559,0.0596168311928334,10565
2026-12-05,Instagram,108593,1,3751,789,853,0.0557230999216138,5393
2026-12-06,Instagram,108656,0,0,0,0,0.0674746449604152,0
2026-12-07,Instagram,108717,2,11952,1554,1729,0.0669462312142654,15235
2026-12-08,Instagram,108815,3,15830,3583,3786,0.0704468517622397,23199
2026-12-09,Instagram,108833,3,16660,3952,3446,0.0621626641798255,24058
2026-12-10,Instagram,108908,1,4082,554,636,0.046488848368206,5272
2026-12-11,Instagram,108987,3,14643,2894,2722,0.0708954286985486,20259
2026-12-12,Instagram,109029,1,5293,1253,956,0.0693644703058766,7502
2026-12-13,Instagram,109102,0,0,0,0,0.0653216168404486,0
2026-12-14,Instagram,109190,3,11844,2318,2687,0.043387611097208,16849
2026-12-15,Instagram,109209,4,16038,3581,3443,0.0471354217451653,23062
2026-12-16,Instagram,109303,1,5393,939,1331,0.073625559010672,7663
2026-12-17,Instagram,109370,1,5060,867,1055,0.0641723920190882,6982
2026-12-18,Instagram,109413,4,14126,3389,3576,0.0474875894627651,21091
2026-12-19,Instagram,109435,1,3263,626,595,0.0442889876360537,4484
2026-12-20,Instagram,109436,1,5913,1004,1253,0.0663354887998335,8170
2026-12-21,Instagram,110627,3,18745,2856,4494,0.0708798115745764,26095
2026-12-22,Instagram,110648,4,14513,2451,3296,0.0500670576171785,20260
2026-12-23,Instagram,110704,2,5486,1163,1549,0.0393605446256371,8198
2026-12-24,Instagram,110752,3,14998,4240,4237,0.0700195460158358,23475
2026-12-25,Instagram,110823,1,4368,1214,1381,0.0655860380153949,6963
2026-12-26,Instagram,110829,0,0,0,0,0.0623016191506862,0
2026-12-27,Instagram,110906,0,0,0,0,0.0554228163491401,0
2026-12-28,Instagram,110961,3,13836,4409,3111,0.0694567218438207,21356
2026-12-29,Instagram,111027,2,10520,2431,2595,0.0614925495492288,15546
2026-12-30,Instagram,111042,4,16892,2466,3555,0.0475167819211529,22913
2026-12-31,Instagram,111124,4,21554,3671,5277,0.0646791091805594,30502
2026-01-01,Twitter,29877,4,1528,436,301,0.0224593171181448,2265
2026-01-02,Twitter,31093,3,1254,301,228,0.0209602335094435,1783
2026-01-03,Twitter,31103,1,609,93,89,0.025066294431573,791
2026-01-04,Twitter,31168,0,0,0,0,0.0163282477245977,0
2026-01-05,Twitter,31225,2,727,179,175,0.0157073891056376,1081
2026-01-06,Twitter,31314,2,873,173,164,0.0240168753436928,1210
2026-01-07,Twitter,31349,3,1018,218,237,0.0181196674638795,1473
2026-01-08,Twitter,31381,4,2668,657,616,0.0290877245451381,3941
2026-01-09,Twitter,31427,1,379,64,80,0.0158000500884261,523
2026-01-10,Twitter,31439,0,0,0,0,0.0194553915782878,0
2026-01-11,Twitter,31478,0,0,0,0,0.0288907560889983,0
2026-01-12,Twitter,31480,3,2152,498,286,0.0273820572385663,2936
2026-01-13,Twitter,31568,2,1270,279,199,0.0271494291640464,1748
2026-01-14,Twitter,31635,3,1933,433,334,0.0244029946631304,2700
2026-01-15,Twitter,31676,2,613,166,155,0.0146391675725775,934
2026-01-16,Twitter,31694,4,1557,388,398,0.0213494984895033,2343
2026-01-17,Twitter,31775,0,0,0,0,0.0288568885263061,0
2026-01-18,Twitter,31868,0,0,0,0,0.0150568849251545,0
2026-01-19,Twitter,31886,1,470,103,106,0.0196845435877907,679
2026-01-20,Twitter,31943,3,1135,203,287,0.0182902916737907,1625
2026-01-21,Twitter,31965,2,680,171,173,0.0146367540373704,1024
2026-01-22,Twitter,32018,1,466,75,112,0.0211846041659193,653
2026-01-23,Twitter,32097,2,1094,248,314,0.0271401507259655,1656
2026-01-24,Twitter,32161,0,0,0,0,0.0280339274825966,0
2026-01-25,Twitter,32172,0,0,0,0,0.0156300602262329,0
2026-01-26,Twitter,32195,1,378,68,64,0.0147802611010102,510
2026-01-27,Twitter,32228,3,1287,380,346,0.022743621776406,2013
2026-01-28,Twitter,32280,4,1343,266,241,0.0169854415499706,1850
2026-01-29,Twitter,32287,4,2403,322,330,0.0234047751899469,3055
2026-01-30,Twitter,32304,1,590,100,102,0.0231643244269911,792
2026-01-31,Twitter,32360,1,484,81,130,0.0235415439599484,695
2026-02-01,Twitter,32364,1,561,133,128,0.0240103986070632,822
2026-02-02,Twitter,32389,1,368,65,65,0.0172941118108531,498
2026-02-03,Twitter,32418,1,643,154,129,0.0248191319417046,926
2026-02-04,Twitter,32471,2,648,195,172,0.0169456211737753,1015
2026-02-05,Twitter,32483,4,2417,522,559,0.0238925603362195,3498
2026-02-06,Twitter,32565,4,1492,352,253,0.014899422487358,2097
2026-02-07,Twitter,32593,1,511,151,85,0.024247156383892,747
